Kateg¢riaazonos°t¢;Kateg¢ria;ID;MegnevezÇs;MegnevezÇs a nyugt†n;Cikksz†m;Vonalk¢d;Elad†si †r, Ft;BeszerzÇsi †r, Ft;MÇrÇsi egysÇg ÇrtÇkes°tÇskor;MÇrtÇkegysÇg felhaszn†l†skor;Felhaszn†lhat¢ menyisÇgi egysÇg (KiszerelÇs);Nett¢ tîmeg, g.;Brutt¢ tîmeg, g.;Kritikus mennyisÇg;Kiv†nt mennyisÇg;MegjegyzÇs
289906;EgyÇb;11909606;Longbeauty Yogurt Milk (sz†raz haj) Sampon;;;;3000;2000;db.;ml;1000;0;0;0;0;
289906;EgyÇb;11909613;Rage extreme hajzselÇ;;;;3390;2600;db.;db.;1;0;0;0;0;
289930;Pedik˚r;11909614;Sara B. Spa JÇgbalzsam;;;;2800;1800;db.;ml;500;0;0;0;0;
289906;EgyÇb;11909615;Thermix hajkefe;;;;8500;6700;db.;db.;1;0;0;0;0;
289906;EgyÇb;11909616;Thermo brush kefe Small;;;;2500;1500;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;12257188;Hajsz†r°t†s bÇrlet (extra hossz£) - loknis (5+1) 6 h¢nap;Hajsz†r°t†s bÇrlet (extra hossz£) - loknis (5+1) 6 h¢nap;;;33950;0;db.;db.;1;0;0;0;0;
289887;Eszkîzîk;12505142;V†kuum fej;;;;0;3400;db.;db.;1;0;0;0;0;
289884;Ep°tã zselÇ;12673534;Crystal Builder Xtreme cool gÇl 15ml;;;;5172;3448;db.;ml;15;0;0;0;0;
289930;Pedik˚r;12673535;Energy Scrub Intenz°v krÇmb†zis£ bãrrad°r 250 ml. (Sara Beauty Spa);;;;2835;1890;db.;ml;250;0;0;0;0;
289886;Eszkîzîk;12673536;L†bujj elv†laszt¢ szivacs;;;;336;224;db.;db.;1;0;0;0;0;
289870;Alap-Çs fedãlakkok, fedãfÇnyek;12974694;Velvet matt extra;;;;4795;3690;db.;ml;15;0;0;0;0;
289888;Fertãtlen°tÇs;13141532;Inno-dez 1L;;;;4045;3110;db.;L.;1;0;0;0;0;
289929;Osis;13265754;OsisˇSession Label volumennîvelãˇhajhab;;;;3975;2649;db.;db.;1;0;0;0;0;
289887;Eszkîzîk;13459875;Pipetta;;;;250;188;db.;db.;1;0;0;0;0;
289895;Hajhosszabb°t†s;13589244;Afro keratin lap/barna;;;;1720;1120;csom.;db.;50;0;0;0;0;
289881;D°sz°tÇs;13718939;Cat Eye 9D C016- Fuchsia;;;;2160;1439;db.;ml;8;0;0;0;0;
289881;D°sz°tÇs;13718940;Cat Eye 9D C017- Amethyst;;;;2158;1439;db.;ml;8;0;0;0;0;
289881;D°sz°tÇs;13718941;Cat Eye 9D C018-BlueBerry;;;;2158;1439;db.;ml;8;0;0;0;0;
289881;D°sz°tÇs;13718942;Cat Eye 9D C019- Lollipop;;;;2158;1439;db.;ml;8;0;0;0;0;
289881;D°sz°tÇs;13718943;Cat Eye 9D C020- Cyber;;;;2158;1439;db.;ml;8;0;0;0;0;
289906;EgyÇb;14083608;Alfaparf Evolution hajfestÇk 60 ml;;;;2355;1570;db.;ml;60;0;0;0;0;
289906;EgyÇb;14083610;Carin Color hajfestÇk 1.10;;;;2400;1601;db.;ml;100;0;0;0;0;
289890;FÅlbelîvÇs;14083611;FÅlbeval¢ (arany) gîmb 3mm;;;;540;360;db.;db.;1;0;0;0;0;
289890;FÅlbelîvÇs;14083612;FÅlbeval¢ karmos cubic cirk¢nia 6mm ;;;;4035;2690;db.;db.;1;0;0;0;0;
289890;FÅlbelîvÇs;14083613;FÅlbeval¢ kîrfoglalat£ (aranyozott) 3mm;;;;720;480;db.;db.;1;0;0;0;0;
289890;FÅlbelîvÇs;14083614;FÅlbeval¢ kîrfoglalat£ krist†ly rîvid sz†r£ (aranyozott) 3mm;;;;915;610;db.;db.;1;0;0;0;0;
289930;Pedik˚r;14083622;Pedi Planet Grapefruit mag kîrîmecsetelã 30ml;;;;3735;2490;db.;ml;30;0;0;0;0;
289906;EgyÇb;14083623;Selective hajfestÇk 100 ml;;;;2670;1780;db.;ml;100;0;0;0;0;
289903;Irodaszer;14198361;Bor°tÇk (Kleos);;;;50;30;db.;db.;1;0;0;0;0;
289903;Irodaszer;14198362;SzÇpsÇgcsomag utalv†nyok (pap°r);;;;0;100;db.;db.;1;0;0;0;0;
289906;EgyÇb;14215803;Meister Coiffeur kamillas sampon 10L;;;;9000;6000;db.;L.;10;0;0;0;0;
289906;EgyÇb;14265858;Alfaparf fejbãrvÇdã ampulla;;;;990;568;db.;db.;1;0;0;0;0;
289892;Gyanta, cukorpaszta;14545298;Gyanta azulÇnes;;;;650;500;db.;ml;100;0;0;0;0;
289900;Indola;14545301;Indola texture spray 300 ML;;;;2290;1890;db.;ml;300;0;0;0;0;
289888;Fertãtlen°tÇs;14548790;Ultra Clean kÇzfertãtlen°tã gÇl 60ml;;;;950;445;db.;mm;60;0;0;0;0;
289912;Kozmetikai ruh†zat;14712638;Barna wellness lepedã (kozmetikai);;;;0;400;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;14794702;ProblÇm†s bãr kezelÇse (5+1) 6 h¢nap;ProblÇm†s bãr kezelÇse (5+1) 6 h¢nap;;;61450;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;14814752;4-5D M˚szempilla tîltÇs - 2 hÇtig (6+1) 4 h¢nap;4-5D M˚szempilla tîltÇs - 2 hÇtig (6+1) 4 h¢nap;;;66540;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;14934890;M˚kîrîm tîltÇs L (7+1) 8 h¢nap;M˚kîrîm tîltÇs L (7+1) 8 h¢nap;;;62930;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;14934897;M˚kîrîm tîltÇs XL (7+1) 8 h¢nap;M˚kîrîm tîltÇs XL (7+1) 8 h¢nap;;;78330;0;db.;db.;1;0;0;0;0;
289892;Gyanta, cukorpaszta;14974673;Gyantagyîngy Roial Farmec (r¢zsasz°n);;;;4500;3396;db.;g.;800;0;0;0;0;
289884;Ep°tã zselÇ;17271473;Elastic Milky White Gel - Ecsetes M˚kîrîmÇp°tã TejfehÇr ZselÇ 15ml;;;;5385;3590;db.;ml;15;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;18070865;M˚kîrîm tîltÇs L (7+1) TOP 8 h¢nap;M˚kîrîm tîltÇs L (7+1) TOP 8 h¢nap;;;74830;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;18070898;M˚kîrîm tîltÇs XL (7+1) TOP 8 h¢nap;M˚kîrîm tîltÇs XL (7+1) TOP 8 h¢nap;;;93730;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;18648056;6D M˚szempilla tîltÇs - 2 hÇtig (6+1) 4 h¢nap;6D M˚szempilla tîltÇs - 2 hÇtig (6+1) 4 h¢nap;;;91740;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;18648721;6D M˚szempilla tîltÇs - 3 hÇtig (6+1) 6 h¢nap;6D M˚szempilla tîltÇs - 3 hÇtig (6+1) 6 h¢nap;;;121740;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21832267;Szemîldîk festÇs Intensive (10+2) 12 h¢nap;Szemîldîk festÇs Intensive (10+2);;;24900;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21944090;Comb IPL Tart¢s szãrtelen°tÇs (5+1) 15 h¢nap;Comb IPL Tart¢s szãrtelen°tÇs (5+1) 15 h¢nap;;;99950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21944134;Fazon cukorpaszta (bikini) (6+1) 7 h¢nap;Fazon cukorpaszta (bikini) (6+1) 7 h¢nap;;;25140;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21944256;Gy¢gymassz†zs (60 perc) (6+1) 7 h¢nap;Gy¢gymassz†zs (60 perc) (6+1) 7 h¢nap;;;65940;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21944362;HajfestÇs 60gr-ig (5+1) 6 h¢nap;HajfestÇs 60gr-ig (6+1) 7 h¢nap;;;57950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21944396;HajfestÇs 90gr-ig (5+1) 6 h¢nap;HajfestÇs 90gr-ig (6+1) 7 h¢nap;;;71950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21945970;Hajfon†s egÇsz fejen (6+1) 7 h¢nap;Hajfon†s egÇsz fejen 1 sorban (6+1) 7 h¢nap;;;13800;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21946041;Hajsz†r°t†s bÇrlet (kîzepes) - loknis (5+1) 6 h¢nap;Hajsz†r°t†s bÇrlet (kîzepes) - loknis (5+1) 6 h¢nap;;;27950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21946970;L†b tÇrdig IPL Tart¢s szãrtelen°tÇs (5+1) 15 h¢nap;L†b tÇrdig IPL Tart¢s szãrtelen°tÇs (5+1) 15 h¢nap;;;125950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21946994;L†b vÇgig IPL Tart¢s szãrtelen°tÇs (5+1) 15 h¢nap;L†b vÇgig IPL Tart¢s szãrtelen°tÇs (5+1) 15 h¢nap;;;172950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21947085;M˚kîrîm tîltÇs M (7+1) 8 h¢nap;M˚kîrîm tîltÇs M (7+1) 8 h¢nap;;;59430;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21947122;Photorejuven†ci¢ (bãrfiatal°t†s fÇnnyel) bÇrlet  (7+1);Photorejuven†ci¢ (bãrfiatal°t†s fÇnnyel) bÇrlet (7+1);;;81130;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;21947158;Sportmassz†zs (60 perc) (6+1) 7 h¢nap;Sportmassz†zs (60 perc) (6+1) 7 h¢nap;;;83940;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22041381;FÇrfi Manik˚r (7+1) 8 h¢nap;FÇrfi Manik˚r (7+1) 8 h¢nap;;;34930;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22055900;Valentin napi SzÇpsÇgcsomag;Valentin napi SzÇpsÇgcsomag;;;0;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22365363;Teljes arc IPL Tart¢s szãrtelen°tÇs (5+1) 11 h¢nap;Teljes arc IPL Tart¢s szãrtelen°tÇs (5+1) 11 h¢nap;;;113450;0;db.;db.;1;0;0;0;0;
289909;Kozmetika egyÇb;22425725;LÇzer zselÇ;LÇzer zselÇ;;;6580;3290;db.;ml;1;5000;5000;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22472305;High Heels Class BÇrlet Havi Korl†tlan;High Heels Class BÇrlet Havi Korl†tlan;;;18000;0;db.;db.;1;0;0;0;0;
289909;Kozmetika egyÇb;22510157;LÇzer villant†s;;;;400;400;db.;db.;1;0;0;0;0;
289906;EgyÇb;22527753;Jaguar TCC Melegoll¢;Jaguar TCC Melegoll¢;;;0;489000;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22565661;Hajsz†r°t†s bÇrlet (kîzepes) - loknis (5+1) TOP 6 h¢nap;Hajsz†r°t†s bÇrlet (kîzepes) - loknis (5+1) TOP 6 h¢nap;;;29950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22565671;Hajsz†r°t†s bÇrlet (hossz£) - loknis (5+1) TOP 6 h¢nap;Hajsz†r°t†s bÇrlet (hossz£) - loknis (5+1) TOP 6 h¢nap;;;31950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22565681;Hajsz†r°t†s bÇrlet (extra hossz£) - loknis (5+1) TOP 6 h¢nap;Hajsz†r°t†s bÇrlet (extra hossz£) - loknis (5+1) TOP 6 h¢nap;;;35950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22565713;Hajv†g†s + sz†r°t†s (kîzepes) (5+1) 6 h¢nap;Hajv†g†s + sz†r°t†s (kîzepes) (6+1) 7 h¢nap;;;34950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22565954;Mikrodermabr†zi¢s arckezelÇs - Bãrcsiszol†s (6+1) TOP 7 h¢nap;Mikrodermabr†zi¢s arckezelÇs - Bãrcsiszol†s (6+1) TOP 7 h¢nap;;;77940;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22611607;Kîrîm d°sz°tÇs bÇrlet (8+1) 9 h¢nap;Kîrîm d°sz°tÇs bÇrlet (8+1) 9 h¢nap;;;11920;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22611622;H†t gyanta (6+1) 7 h¢nap;H†t gyanta (6+1) 7 h¢nap;;;28140;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22611637;V†ll gyanta (6+1) 7 h¢nap;V†ll gyanta (6+1) 7 h¢nap;;;13140;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22611645;Mellkas + has gyanta (6+1) 7 h¢nap;Mellkas + has gyanta (6+1) 7 h¢nap;;;28140;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22628005;Fitball gerinctorna 16 alkalom;Fitball gerinctorna 16 alkalom;;;15880;0;db.;db.;1;0;0;0;0;
289881;D°sz°tÇs;22665458;Chrome Por Nagy (FA158-1);Chrome Por Nagy (FA158-1);FA158-1;;840;560;db.;db.;50;0;0;0;0;
289881;D°sz°tÇs;22665459;Chrome Por Nagy (FA158-2);Chrome Por Nagy (FA158-2);FA158-2;;840;560;db.;db.;50;0;0;0;0;
289881;D°sz°tÇs;22665460;Chrome Por Nagy (FA158-5);Chrome Por Nagy (FA158-5);FA158-5;;840;560;db.;db.;50;0;0;0;0;
289881;D°sz°tÇs;22665461;Chrome Por Paletta (6sz°n) ;Chrome Por Paletta (6sz°n) ;FGT188-01;;470;315;db.;db.;3;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22665531;High Heels Class BÇrlet 8 alkalom (45nap);High Heels Class BÇrlet 8 alkalom (45nap);;;20000;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;22665532;High Heels Class BÇrlet 8 alkalom (45nap) Extra;High Heels Class BÇrlet 8 alkalom (45nap) Extra;;;16000;0;db.;db.;1;0;0;0;0;
289925;M˚szempilla;22907991;"M˚szempilla tincses ""M"" ";"M˚szempilla tincses ""M"" ";;;1322;881;db.;db.;1;0;0;0;0;
289925;M˚szempilla;22907992;"M˚szempilla tincses ""S""";"M˚szempilla tincses ""S""";;;1322;881;db.;db.;1;0;0;0;0;
289906;EgyÇb;22982206;Sin.Sibel hajsz°nezã spray fluo pink 125ml;Sin.Sibel hajsz°nezã spray fluo pink 125ml;;;1882;1255;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;23014687;Teljes arc gyanta (6+1) 7 h¢nap;Teljes arc gyanta (6+1) 7 h¢nap;;;12540;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;23198043;Gy¢gypedik˚r (6+1) 7 h¢nap;Gy¢gypedik˚r (6+1) 7 h¢nap;;;45540;0;db.;db.;1;0;0;0;0;
289901;Indola HajfestÇk;23225296;Indola hajfestÇk: IND PCC 6.18;Indola hajfestÇk: IND PCC 6.18;;;2145;1650;db.;g.;60;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;23276515;Hajvasal†s bÇrlet (kîzepes) (5+1) 6 h¢nap;Hajvasal†s bÇrlet (kîzepes) (5+1) 6 h¢nap;;;14950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;23276527;Hajvasal†s bÇrlet (extra hossz£) (5+1) 6 h¢nap;Hajvasal†s bÇrlet (extra hossz£) (5+1) 6 h¢nap;;;20950;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;23296470;High Heels Class BÇrlet Extra 10 alkalom (2 h¢nap);High Heels Class BÇrlet Extra 10 alkalom (2 h¢nap);;;20000;0;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303557;Csill†m 46283-10;Csill†m 46283-10;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303558;Csill†m 46283-5;Csill†m 46283-5;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303559;Csill†m 48771-1;Csill†m 48771-1;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303560;Csill†m 48771-10;Csill†m 48771-10;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303561;Csill†m 48771-11;Csill†m 48771-11;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303562;Csill†m 48771-3;Csill†m 48771-3;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303563;Csill†m 48771-7;Csill†m 48771-7;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303564;Csill†m 48771-8;Csill†m 48771-8;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303565;Csill†m 53293-1 SîtÇt zîld;Csill†m 53293-1 SîtÇt zîld;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303566;Csill†m 53293-1 Vil†gos zîld;Csill†m 53293-1 Vil†gos zîld;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303567;Csill†m 53293-7;Csill†m 53293-7;;;550;365;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303568;Hexagon csill†m d°sz (12 sz°n);Hexagon csill†m d°sz (12 sz°n);;;2150;1432;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23303569;MEET ACROSS Color Gel DT73;MEET ACROSS Color Gel DT73;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303570;MEET ACROSS Color Gel DT74;MEET ACROSS Color Gel DT74;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303571;MEET ACROSS Color Gel DT76;MEET ACROSS Color Gel DT76;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303572;MEET ACROSS Color Gel DT77;MEET ACROSS Color Gel DT77;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303573;MEET ACROSS Color Gel DT78;MEET ACROSS Color Gel DT78;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303574;MEET ACROSS Color Gel DT79;MEET ACROSS Color Gel DT79;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303575;MEET ACROSS Color Gel DT80;MEET ACROSS Color Gel DT80;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303576;MEET ACROSS Color Gel DT81;MEET ACROSS Color Gel DT81;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303577;MEET ACROSS Color Gel DT82;MEET ACROSS Color Gel DT82;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303578;MEET ACROSS Color Gel DT83;MEET ACROSS Color Gel DT83;;;650;432;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23303579;MTSSII Reflective Glitter Gel DC24;MTSSII Reflective Glitter Gel DC24;;;690;458;db.;ml;6;0;0;0;0;
289908;Kîrîm egyÇb;23303580;MTSSII Reflective Glitter Gel DC25;MTSSII Reflective Glitter Gel DC25;;;690;458;db.;ml;6;0;0;0;0;
289908;Kîrîm egyÇb;23303581;MTSSII Reflective Glitter Gel DC26;MTSSII Reflective Glitter Gel DC26;;;690;458;db.;ml;6;0;0;0;0;
289908;Kîrîm egyÇb;23303582;MTSSII Reflective Glitter Gel DC27;MTSSII Reflective Glitter Gel DC27;;;690;458;db.;ml;6;0;0;0;0;
289908;Kîrîm egyÇb;23303583;MTSSII Reflective Glitter Gel DC28;MTSSII Reflective Glitter Gel DC28;;;690;458;db.;ml;6;0;0;0;0;
289908;Kîrîm egyÇb;23303584;MTSSII Reflective Glitter Gel DC29;MTSSII Reflective Glitter Gel DC29;;;690;458;db.;ml;6;0;0;0;0;
289908;Kîrîm egyÇb;23303585;MTSSII Reflective Glitter Gel DC31;MTSSII Reflective Glitter Gel DC31;;;690;458;db.;ml;6;0;0;0;0;
289908;Kîrîm egyÇb;23303586;MTSSII Reflective Glitter Gel DC32;MTSSII Reflective Glitter Gel DC32;;;690;458;db.;ml;6;0;0;0;0;
289908;Kîrîm egyÇb;23303587;MTSSII Reflective Glitter Gel DC33;MTSSII Reflective Glitter Gel DC33;;;690;458;db.;ml;6;0;0;0;0;
289908;Kîrîm egyÇb;23303588;MTSSII Reflective Glitter Gel DC34;MTSSII Reflective Glitter Gel DC34;;;690;458;db.;ml;6;0;0;0;0;
289906;EgyÇb;23317195;Hajd°sz 5 db kagyl¢ alak£ Med†l;Hajd°sz 5 db kagyl¢ alak£ Med†l;;;290;190;db.;db.;5;0;0;0;0;
289906;EgyÇb;23317196;Hajd°sz 5 db k°gy¢ hajgyîngyîk arany;Hajd°sz 5 db k°gy¢ hajgyîngyîk arany;;;860;573;db.;db.;5;0;0;0;0;
289906;EgyÇb;23317197;Hajd°sz 50 db fÇmcsã Arany;Hajd°sz 50 db fÇmcsã Arany;;;510;336;db.;db.;50;0;0;0;0;
289906;EgyÇb;23317198;Hajd°sz 50 db fÇmcsã EzÅst;Hajd°sz 50 db fÇmcsã EzÅst;;;500;333;db.;db.;50;0;0;0;0;
289906;EgyÇb;23317199;Hajd°sz 50 db fonat gyîngy sz°nes;Hajd°sz 50 db fonat gyîngy sz°nes;;;290;190;db.;db.;50;0;0;0;0;
289906;EgyÇb;23317200;Hajd°sz 50 db karika Aranys†rga;Hajd°sz 50 db karika Aranys†rga;;;390;255;db.;db.;50;0;0;0;0;
289906;EgyÇb;23317201;Hajd°sz 50 db karika EzÅst;Hajd°sz 50 db karika EzÅst;;;390;255;db.;db.;50;0;0;0;0;
289906;EgyÇb;23317202;Hajd°sz 80 db vegyes hajgy˚r˚ Aranys†rga;Hajd°sz 80 db vegyes hajgy˚r˚ Aranys†rga;;;750;500;db.;db.;80;0;0;0;0;
289881;D°sz°tÇs;23319836;Kîrîmd°sz°tã sz°nes kîvek vegyes mÇret 150 db;Kîrîmd°sz°tã sz°nes kîvek vegyes mÇret 150 db;;;760;505;db.;db.;150;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;23347633;SzÇpsÇgcsomag Egyedi 1.;SzÇpsÇgcsomag Egyedi 1.;;;52256;0;db.;db.;1;0;0;0;0;
289906;EgyÇb;23363419;OOOSSS Lifting Reinforcer;OOOSSS Lifting Reinforcer;;;4340;2890;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;23454671;FogfehÇr°tÇs (kozmetikai) (4+1) 15 h¢nap;FogfehÇr°tÇs (kozmetikai) (4+1) 15 h¢nap;;;92760;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;23593908;HajfestÇs 90gr-ig (5+1) TOP 6 h¢nap;HajfestÇs 90gr-ig (6+1) TOP 7 h¢nap (2);;;77450;0;db.;db.;1;0;0;0;0;
289875;BÇrletek özletl†nc Kleop†tra SzÇpsÇgszalonok;23629367;Szemîldîk Lamin†l†s (6+1) 7 h¢nap;Szemîldîk Lamin†l†s (6+1) 7 h¢nap;;;69540;0;db.;db.;1;0;0;0;0;
289907;KellÇk;23676352;Hajv†g¢ oll¢;Hajv†g¢ oll¢;;;1500;1000;db.;db.;1;0;0;0;0;
289907;KellÇk;23676360;FÇs˚ fekete (kicsi);FÇs˚ fekete (kicsi);;;150;100;db.;db.;1;0;0;0;0;
289907;KellÇk;23676370;FÇs˚ fekete (nagy);FÇs˚ fekete (nagy);;;375;250;db.;db.;1;0;0;0;0;
289907;KellÇk;23676385;Festã fÇs˚ (2db-os csomag);Festã fÇs˚ (2db-os csomag);;;0;0;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23690595;MTSSII Reflective Glitter Gel DC08;MTSSII Reflective Glitter Gel DC08;;;690;458;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23690603;MTSSII Reflective Glitter Gel DC06;MTSSII Reflective Glitter Gel DC06;;;690;458;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23690614;MTSSII Reflective Glitter Gel DC09;MTSSII Reflective Glitter Gel DC09;;;690;458;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23690624;MTSSII Reflective Glitter Gel DC10;MTSSII Reflective Glitter Gel DC10;;;690;458;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23690646;MTSSII Reflective Glitter Gel DC03;MTSSII Reflective Glitter Gel DC03;;;690;458;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23690655;MTSSII Reflective Glitter Gel DC07;MTSSII Reflective Glitter Gel DC07;;;690;458;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23690667;MTSSII Reflective Glitter Gel DC04;MTSSII Reflective Glitter Gel DC04;;;690;458;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23768580;MTSSII Reflective Glitter Gel DC11;MTSSII Reflective Glitter Gel DC11;;;690;458;db.;db.;1;0;0;0;0;
289908;Kîrîm egyÇb;23768581;Rsiiey Color Gel 110;Rsiiey Color Gel 110;;;470;313;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23768582;Rsiiey Color Gel 124;Rsiiey Color Gel 124;;;470;313;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23768583;Rsiiey Color Gel 131;Rsiiey Color Gel 131;;;470;313;db.;ml;7;0;0;0;0;
289908;Kîrîm egyÇb;23768584;Rsiiey Color Gel 135;Rsiiey Color Gel 135;;;470;313;db.;ml;7;0;0;0;0;
